search_string,predict_under_code,line_no,similarity,filepath
"//TODO: really bad, evil hack to fix!!!","mappings.addSecondPass( new ManyToOneSecondPass(manyToOne) );",1623,0.6055045871559633,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/core/src/main/java/org/hibernate/cfg/HbmBinder.java
"//aliasRefNode.resolve( false, false, aliasRefNode.getText() ); //TODO: is it kosher to do it here? //TODO: is it kosher to do it here?","aliasRefNode.resolve( false, false ); //TODO: is it kosher to do it here?",884,0.8613861386138614,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/core/src/main/java/org/hibernate/hql/ast/HqlSqlWalker.java
"//TODO: better to degrade to lazy="false" if uninstrumented","}",1577,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/core/src/main/java/org/hibernate/cfg/HbmBinder.java
"// Does this dialect support the Oracle-style FOR UPDATE NOWAIT syntax?","return false;",553,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/core/src/main/java/org/hibernate/dialect/Cache71Dialect.java
"//Icky workaround for MySQL bug:","!( dialect instanceof MySQLDialect ) ||",1092,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/core/src/main/java/org/hibernate/cfg/Configuration.java
"// we have to set up the table later!! yuck","}",1446,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/core/src/main/java/org/hibernate/cfg/HbmBinder.java
"//TODO: Somehow add the newly created foreign keys to the internal collection","log.debug( "processing foreign key constraints" );",1259,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/core/src/main/java/org/hibernate/cfg/Configuration.java
"// This inner class implements a case statement....perhaps im being a bit over-clever here","abstract static class CollectionType {",2825,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/core/src/main/java/org/hibernate/cfg/HbmBinder.java
"//TODO: merge into one method!","cascadeBeforeSave(source, persister, entity, createCache);",157,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/core/src/main/java/org/hibernate/event/def/DefaultPersistEventListener.java
"// TODO: this is a bit of copy/paste from IndexedCollection.createPrimaryKey()","boolean indexIsFormula = false;",2433,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/core/src/main/java/org/hibernate/cfg/HbmBinder.java
"// TODO: what type?","None",None,None,None
"//TODO: inefficient","CacheEntry ce = new CacheEntry(",160,0.43902439024390244,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/core/src/main/java/org/hibernate/action/EntityUpdateAction.java
"//FIXME: get the PersistentClass","java.util.Map propertyResults = bindPropertyResults(alias, returnElem, null, mappings );",140,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/core/src/main/java/org/hibernate/cfg/ResultSetMappingBinder.java
"// todo : we can remove this once the deprecated ctor can be made private...","None",None,None,None
"//TODO: this is too conservative; if all preceding joins were  //      also inner joins, we could use an inner join here","// IMPL NOTE : currentDepth might be less-than zero if this is the",682,0.7123287671232876,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/core/src/main/java/org/hibernate/loader/JoinWalker.java
"//TODO: redesign how PropertyAccessors are acquired...","Property property = (Property) itr.next();",153,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/core/src/main/java/org/hibernate/tuple/entity/AbstractEntityTuplizer.java
"// TODO : not so sure this is needed...","throw new QueryException( "duplicate association path: " + wholeAssociationPath );",173,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/core/src/main/java/org/hibernate/loader/criteria/CriteriaQueryTranslator.java
"//create an index on the key columns??","}",65,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/core/src/main/java/org/hibernate/mapping/IdentifierCollection.java
""/* TODO: joinKeyColumnName & foreignKeyColumnName should be called either here or at a			 * slightly higer level in the stack (to get all the information we need)			 * Right now HbmBinder does not support the			 */"","simpleValue.getTable().addColumn( column );",1154,0.5803921568627451,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/core/src/main/java/org/hibernate/cfg/HbmBinder.java
"//TODO: improve this hack!","null;",77,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/core/src/main/java/org/hibernate/mapping/UniqueKey.java
"//TODO: bad implementation, cos it depends upon ordering of mapping doc //      fixing this requires that Collection/PersistentClass gain access //      to the Mappings reference from Configuration (or the filterDefinitions //      map directly) sometime during Configuration.buildSessionFactory //      (after all the types/filter-defs are known and before building //      persisters).","if ( StringHelper.isEmpty(condition) ) {",3019,0.32360742705570295,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/core/src/main/java/org/hibernate/cfg/HbmBinder.java
"//use of trim() here is ugly?","useOffset ? getFirstRow(selection) : 0,",1665,0.8135593220338984,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/core/src/main/java/org/hibernate/loader/Loader.java
"//TODO: ideally we need the construction of PropertyAccessor to take the following: //      1) EntityMode //      2) EntityMode-specific data (i.e., the classname for pojo entities) //      3) Property-specific data based on the EntityMode (i.e., property-name or dom4j-node-name) // The easiest way, with the introduction of the new runtime-metamodel classes, would be the // the following predicates: //      1) PropertyAccessorFactory.getPropertyAccessor() takes references to both a //          org.hibernate.metadata.EntityModeMetadata and org.hibernate.metadata.Property //      2) What is now termed a "PropertyAccessor" stores any values needed from those two //          pieces of information //      3) Code can then simply call PropertyAccess.getGetter() with no parameters; likewise with //          PropertyAccessor.getSetter()","* Retrieves a PropertyAccessor instance based on the given property definition and",50,0.1909814323607427,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/core/src/main/java/org/hibernate/property/PropertyAccessorFactory.java
"// can happen because of the multiple ways Cache.remove() // can be invoked :(","log.trace("skipping lock checks...");",87,0.8596491228070176,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/cache-jbosscache/src/main/java/org/hibernate/cache/jbc/util/DataVersionAdapter.java
"//ick!","}",452,0.41379310344827586,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/core/src/main/java/org/hibernate/util/StringHelper.java
"// TODO: this is very suboptimal for some subclasses (namely components), // since it does not take advantage of two-phase-load","return nullSafeGet(rs, names, session, owner);",102,0.7368421052631579,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/core/src/main/java/org/hibernate/type/AbstractType.java
"//TODO: should this be Session.instantiate(Persister, ...)?","copyCache.put( original, copy );",287,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/core/src/main/java/org/hibernate/type/EntityType.java
"//TODO: suck this into initLaziness!","if ( "extra".equals( node.attributeValue("lazy") ) ) {",1435,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/core/src/main/java/org/hibernate/cfg/HbmBinder.java
"// 'hibernate.temp.use_jdbc_metadata_defaults' is a temporary magic value. // The need for it is intended to be alleviated with future developement, thus it is // not defined as an Environment constant... // // it is used to control whether we should consult the JDBC metadata to determine // certain Settings default values; it is useful to *not* do this when the database // may not be available (mainly in tools usage).","// The need for it is intended to be alleviated with future development, thus it is",103,0.32304038004750596,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/core/src/main/java/org/hibernate/cfg/SettingsFactory.java
"//TODO: is this right??","}",191,0.5,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/core/src/main/java/org/hibernate/type/AnyType.java
"//ie. the subquery! yuck!","}",337,0.676923076923077,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/core/src/main/java/org/hibernate/persister/entity/UnionSubclassEntityPersister.java
"//use of a stringbuffer to workaround a JDK bug","return new StringBuffer( ownerEntityTable ).append( "_" )",81,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/core/src/main/java/org/hibernate/cfg/DefaultComponentSafeNamingStrategy.java
"//TODO: copy/paste from recreate()","offset = writeKey( st, id, offset, session );",1416,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/core/src/main/java/org/hibernate/persister/collection/AbstractCollectionPersister.java
"//workaround, for backward compatibility of sets with no //not-null columns, assume all columns are used in the //row locator SQL","if ( !hasNotNullableColumns ) {",361,0.6163522012578616,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/core/src/main/java/org/hibernate/persister/collection/AbstractCollectionPersister.java
"// todo : this eventually needs to be removed","public static PropertyAccessor getPropertyAccessor(Class optionalClass, String type) throws MappingException {",141,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/core/src/main/java/org/hibernate/property/PropertyAccessorFactory.java
"// todo : remove","LoadEventListener.LoadType type = nullable",1030,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/core/src/main/java/org/hibernate/impl/SessionImpl.java
"//just to help out during the load (ugly, i know)","private transient Class elementClass;",56,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/core/src/main/java/org/hibernate/collection/PersistentArrayHolder.java
"// hack/workaround as sqlquery impl depend on having a key.","}",106,0.78125,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/core/src/main/java/org/hibernate/cfg/ResultSetMappingBinder.java
"//TODO: handle the case of a foreign key to something other than the pk","createForeignKeyOfEntity( ( (EntityType) getType() ).getAssociatedEntityName() );",99,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/core/src/main/java/org/hibernate/mapping/OneToOne.java
"//TODO: assumes all collections disassemble to an array!","return (Serializable[]) state;",41,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/core/src/main/java/org/hibernate/cache/entry/CollectionCacheEntry.java
"// todo : would love to have this work on a notification basis //    where the successful binding of an entity/subclass would //    emit a notification which the extendsQueue entries could //    react to...","org.dom4j.Document document = findPossibleExtends();",1275,0.4672897196261682,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/core/src/main/java/org/hibernate/cfg/Configuration.java
"// TODO: is it really neceassry to provide Configuration to CollectionPersisters ? Should it not be enough with associated class ? // or why does EntityPersister's not get access to configuration ? // // The only reason I could see that Configuration gets passed to collection persisters // is so that they can look up the dom4j node name of the entity element in case // no explicit node name was applied at the collection element level.  Are you kidding me? // Trivial to fix then.  Just store and expose the node name on the entity persister // (which the collection persister looks up anyway via other means...).","private static final Class[] COLLECTION_PERSISTER_CONSTRUCTOR_ARGS = new Class[] {",65,0.3565640194489465,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/core/src/main/java/org/hibernate/persister/PersisterFactory.java
"//TODO: deprecated, remove eventually",") {",89,0.6296296296296297,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/core/src/main/java/org/hibernate/mapping/Column.java
"//TODO possibly relax that","throw new DuplicateMappingException(",2659,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/core/src/main/java/org/hibernate/cfg/Configuration.java
"// TODO : this is a bit dodgy, come up with a better way to check this (plus see above comment)","String [] idColNames = owner.getQueryable().getIdentifierColumnNames();",520,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/core/src/main/java/org/hibernate/hql/ast/QueryTranslatorImpl.java
"//use a degenerated strategy for backward compatibility","return StringHelper.unqualify(propertyName);",75,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/core/src/main/java/org/hibernate/cfg/DefaultNamingStrategy.java
"//TODO: this is temporary in that the end result will probably not take a Property reference per-se.","if ( null == mode || EntityMode.POJO.equals( mode ) ) {",73,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/core/src/main/java/org/hibernate/property/PropertyAccessorFactory.java
"// todo : better to handle dynamic filters through implicit DynamicFilterParameterSpecification // see the discussion there in DynamicFilterParameterSpecification's javadocs as to why // it is currently not done that way.","int filteredParamCount = queryParameters.getFilteredPositionalParameterTypes() == null",577,0.6137184115523465,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/core/src/main/java/org/hibernate/loader/hql/QueryLoader.java
"// get the right object from the list ... would it be easier to just call getEntity() ??","Iterator iter = results.iterator();",66,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/core/src/main/java/org/hibernate/loader/entity/BatchingEntityLoader.java
"// TODO: should "record" how many properties we have reffered to - and if we  //       don't get'em'all we throw an exception! Way better than trial and error ;)","private String substituteBrackets(String sqlQuery) throws QueryException {",87,0.6595744680851063,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/core/src/main/java/org/hibernate/loader/custom/sql/SQLQueryParser.java
"//TODO: this dependency is kinda Bad","private static final PropertyAccessor BASIC_PROPERTY_ACCESSOR = new BasicPropertyAccessor();",50,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/core/src/main/java/org/hibernate/util/ReflectHelper.java
"//TODO: get SQL rendering out of this package!","}",57,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/core/src/main/java/org/hibernate/criterion/NullExpression.java
"// why does this matter?","if ( oj.getJoinable().isCollection() ) {",897,0.43956043956043955,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/core/src/main/java/org/hibernate/loader/JoinWalker.java
"// important, to account for newly saved entities in query // todo : some kind of check for new status...","log.trace( "owning entity already loaded; ignoring" );",135,0.725925925925926,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/core/src/main/java/org/hibernate/engine/loading/CollectionLoadContext.java
"//TODO: can we *always* use the "null property" approach for everything?","/*if ( isPrimaryKey && !isSpecialOneToOne ) {",1059,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/core/src/main/java/org/hibernate/loader/Loader.java
"// does this need holdlock also? : return tableName + " with (updlock, rowlock, holdlock)";","None",None,None,None
"//for sets, we should end the collection load after resolving //the entities, since we might call hashCode() on the elements //TODO: or we could do this polymorphically, and have two //      different operations implemented differently for arrays","endCollectionLoad( resultSetId, session, collectionPersisters[i] );",957,0.3794466403162055,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/core/src/main/java/org/hibernate/loader/Loader.java
"// todo : remove this and just have subclasses use Isolater/IsolatedWork directly...","LoadEventListener.LoadType type = nullable",1030,0.3023255813953488,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/core/src/main/java/org/hibernate/impl/SessionImpl.java
"// sql-server, at least needed this dropped after use; strange!","}",244,0.907563025210084,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/core/src/main/java/org/hibernate/dialect/AbstractTransactSQLDialect.java
"// is it necessary to register %exact since it can only appear in a where clause?","registerFunction( "%exact", new StandardSQLFunction( "%exact", Hibernate.STRING ) );",292,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/core/src/main/java/org/hibernate/dialect/Cache71Dialect.java
"//for arrays, we should end the collection load before resolving //the entities, since the actual array instances are not instantiated //during loading //TODO: or we could do this polymorphically, and have two //      different operations implemented differently for arrays","endCollectionLoad( resultSetId, session, collectionPersisters[i] );",954,0.38596491228070173,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/core/src/main/java/org/hibernate/loader/Loader.java
"// Does this dialect support the ALTER TABLE syntax?","return true;",390,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/core/src/main/java/org/hibernate/dialect/Cache71Dialect.java
"// This next bit is to allow for both unsaved-value="negative" // and for "older" behavior where version number did not get // seeded if it was already set in the object // TODO: shift it into unsaved-value strategy","( (initialVersion instanceof Number) && ( (Number) initialVersion ).longValue()<0 )",103,0.4588744588744589,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/core/src/main/java/org/hibernate/engine/Versioning.java
"//TODO: reenable if we also fix the above todo","/*EntityPersister persister = getEntityPersister();",107,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/core/src/main/java/org/hibernate/action/EntityIdentityInsertAction.java
"// orphans should not be deleted during copy??","return false;",312,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/core/src/main/java/org/hibernate/engine/CascadingAction.java
"// orphans should not be deleted during merge??","return false;",287,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/core/src/main/java/org/hibernate/engine/CascadingAction.java
"//TODO: suck this logic into the collection!","final Collection orphans;",467,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/core/src/main/java/org/hibernate/engine/Cascade.java
"// todo : we can actually just determine this from the incoming EntityEntry-s","rtn.hasNonReadOnlyEntities = ois.readBoolean();",1524,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/core/src/main/java/org/hibernate/engine/StatefulPersistenceContext.java
"//TODO: this bit actually has to be called after all cascades! //      but since identity insert is called *synchronously*, //      instead of asynchronously as other actions, it isn't","/*if ( persister.hasCache() && !persister.isCacheInvalidationRequired() ) {",81,0.5226130653266332,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/core/src/main/java/org/hibernate/action/EntityIdentityInsertAction.java
"// this class has no proxies (so do a shortcut)","return load(event, persister, keyToLoad, options);",268,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/core/src/main/java/org/hibernate/event/def/DefaultLoadEventListener.java
"//TODO: Should this be an InitializeEntityEventListener??? (watch out for performance!)","final PersistenceContext persistenceContext = session.getPersistenceContext();",118,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/core/src/main/java/org/hibernate/engine/TwoPhaseLoad.java
"// todo : need map? the prob is a proper key, right?","public EntityLoadContext(LoadContexts loadContexts, ResultSet resultSet) {",44,0.6165413533834586,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/core/src/main/java/org/hibernate/engine/loading/EntityLoadContext.java
"//TODO: better to pass the id in as an argument?","if ( log.isDebugEnabled() ) {",195,0.5954198473282443,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/core/src/main/java/org/hibernate/engine/Collections.java
"//do we even really need this? the update will fail anyway....","if ( session.getFactory().getStatistics().isStatisticsEnabled() ) {",587,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/core/src/main/java/org/hibernate/event/def/DefaultFlushEntityEventListener.java
"//TODO: would it be better to do a refresh from db?","}",130,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/core/src/main/java/org/hibernate/event/def/DefaultReplicateEventListener.java
""/**	 * This form used from annotations (?).  Essentially the same as the above using a	 * resultset-mapping reference, but without cacheMode, readOnly, and comment.	 *	 * FIXME: annotations do not use it, so it can be remove from my POV	 * @deprecated	 *	 *	 * @param query The sql query string	 * @param resultSetRef The result-set-mapping name	 * @param querySpaces Any specified query spaces (used for auto-flushing)	 * @param cacheable Whether the query results are cacheable	 * @param cacheRegion If cacheable, the region into which to store the results	 * @param timeout A JDBC-level timeout to be applied	 * @param fetchSize A JDBC-level fetch-size to be applied	 * @param flushMode The flush mode to use for this query	 * @param parameterTypes parameter type map	 * @param callable Does the query string represent a callable object (i.e., proc)	 */"","public ScrollableResults scroll(ScrollMode scrollMode) throws HibernateException {",190,0.030136986301369864,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/core/src/main/java/org/hibernate/impl/SQLQueryImpl.java
"//TODO: ugly here:","final String queryString = queryParameters.getFilteredSQL();",59,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/core/src/main/java/org/hibernate/engine/SubselectFetch.java
"//TODO: not quite sure about the full implications of this!","addExtraJoins( joinFragment, rootAlias, rootJoinable, true );",168,0.819672131147541,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/core/src/main/java/org/hibernate/engine/JoinSequence.java
"// this only works because collection entries are kept in a sequenced // map by persistence context (maybe we should do like entities and // keep a separate sequences set...) //TODO: calling entrySet on an IdentityMap is SLOW!!","Iterator iter = context.getCollectionEntries().entrySet().iterator(); //TODO: calling entrySet on an IdentityMap is SLOW!!",175,0.46774193548387094,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/core/src/main/java/org/hibernate/engine/BatchFetchQueue.java
"// todo : i'd much rather have this done from #endLoadingCollection(CollectionPersister,LoadingCollectionEntry)...","loadContexts.unregisterLoadingCollectionXRef( collectionKey );",212,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/core/src/main/java/org/hibernate/engine/loading/CollectionLoadContext.java
"// todo : hack!!! // NOTE : here we cleanup the load context when we have no more local // LCE entries.  This "works" for the time being because really // only the collection load contexts are implemented.  Long term, // this cleanup should become part of the "close result set" // processing from the (sandbox/jdbc) jdbc-container code.","loadContexts.cleanup( resultSet );",220,0.0958904109589041,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/core/src/main/java/org/hibernate/engine/loading/CollectionLoadContext.java
"// todo : add the notion of enabled filters to the CacheKey to differentiate filtered collections from non-filtered; //      but CacheKey is currently used for both collections and entities; would ideally need to define two seperate ones; //      currently this works in conjuction with the check on //      DefaultInitializeCollectionEventHandler.initializeCollectionFromCache() (which makes sure to not read from //      cache with enabled filters). // EARLY EXIT!!!!!","return;",601,0.07462686567164178,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/core/src/main/java/org/hibernate/jdbc/AbstractBatcher.java
"//PostLoad is needed for EJB3 //TODO: reuse the PostLoadEvent...","PostLoadEvent postLoadEvent = new PostLoadEvent(session).setEntity(result)",693,0.6172839506172839,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/core/src/main/java/org/hibernate/event/def/DefaultLoadEventListener.java
"// todo : should we check the current isolation mode explicitly?","Object nextVersion = persister.forceVersionIncrement(",103,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/core/src/main/java/org/hibernate/event/def/AbstractLockUpgradeEventListener.java
"// brand new collection //TODO: or an array!! we can't lock objects with arrays now??","throw new HibernateException( "reassociated object has dirty collection reference (or an array)" );",82,0.43956043956043955,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/core/src/main/java/org/hibernate/event/def/OnLockVisitor.java
"// TODO: iteratively get transient entities and retry merge until one of the following conditions: //       1) transientCopyCache.size() == 0 //       2) transientCopyCache.size() is not decreasing and copyCache.size() is not increasing // TODO: find out if retrying can add entities to copyCache (don't think it can...) // For now, just retry once; throw TransientObjectException if there are still any transient entities","Map transientCopyCache = getTransientCopyCache(event, copyCache );",85,0.3870967741935484,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/core/src/main/java/org/hibernate/event/def/DefaultMergeEventListener.java
"// null or brand new collection // this will also (inefficiently) handle arrays, which have // no snapshot, so we can't do any better","removeCollection(persister, collectionKey, session);",83,0.38235294117647056,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/core/src/main/java/org/hibernate/event/def/OnUpdateVisitor.java
