search_string,predict_under_code,line_no,similarity,filepath
"// this is done here 'cos we might only know the type here (ugly!) // TODO: improve this a lot:","if ( value instanceof ToOne ) {",2313,0.8217054263565892,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/hibernate-core/src/main/java/org/hibernate/cfg/HbmBinder.java
"// Does this dialect support the FOR UPDATE syntax?","return false;",543,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/hibernate-core/src/main/java/org/hibernate/dialect/Cache71Dialect.java
"// todo : what is the implication of this?","id.setDynamic( !entity.hasPojoRepresentation() );",477,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/hibernate-core/src/main/java/org/hibernate/cfg/HbmBinder.java
"// todo : YUCK!!!","optimizer = Environment.getBytecodeProvider().getReflectionOptimizer( mappedClass, getterNames, setterNames, propTypes );",109,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/hibernate-core/src/main/java/org/hibernate/tuple/entity/PojoEntityTuplizer.java
"// todo : again, how *should* this work for non-pojo entities?","if ( component.getOwner().hasPojoRepresentation() ) {",1922,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/hibernate-core/src/main/java/org/hibernate/cfg/HbmBinder.java
"// Does this dialect support FOR UPDATE OF, allowing particular rows to be locked?","return false;",548,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/hibernate-core/src/main/java/org/hibernate/dialect/Cache71Dialect.java
"//TODO: really bad, evil hack to fix!!!","mappings.addSecondPass( new ManyToOneSecondPass(manyToOne) );",1647,0.6055045871559633,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/hibernate-core/src/main/java/org/hibernate/cfg/HbmBinder.java
"//aliasRefNode.resolve( false, false, aliasRefNode.getText() ); //TODO: is it kosher to do it here? //TODO: is it kosher to do it here?","aliasRefNode.resolve( false, false ); //TODO: is it kosher to do it here?",899,0.8613861386138614,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/hibernate-core/src/main/java/org/hibernate/hql/internal/ast/HqlSqlWalker.java
"//TODO: better to degrade to lazy="false" if uninstrumented","}",1595,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/hibernate-core/src/main/java/org/hibernate/cfg/HbmBinder.java
"// Does this dialect support the Oracle-style FOR UPDATE NOWAIT syntax?","return false;",553,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/hibernate-core/src/main/java/org/hibernate/dialect/Cache71Dialect.java
"//Icky workaround for MySQL bug:","!( dialect instanceof MySQLDialect ) ||",1190,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/hibernate-core/src/main/java/org/hibernate/cfg/Configuration.java
"// we have to set up the table later!! yuck","}",1462,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/hibernate-core/src/main/java/org/hibernate/cfg/HbmBinder.java
"//TODO: Somehow add the newly created foreign keys to the internal collection","LOG.debug( "Creating tables' unique integer identifiers" );",1626,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/hibernate-core/src/main/java/org/hibernate/cfg/Configuration.java
"// This inner class implements a case statement....perhaps im being a bit over-clever here","abstract static class CollectionType {",2880,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/hibernate-core/src/main/java/org/hibernate/cfg/HbmBinder.java
"//TODO: merge into one method!","cascadeBeforeSave(source, persister, entity, createCache);",189,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/hibernate-core/src/main/java/org/hibernate/event/internal/DefaultPersistEventListener.java
"// TODO: this is a bit of copy/paste from IndexedCollection.createPrimaryKey()","boolean indexIsFormula = false;",2482,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/hibernate-core/src/main/java/org/hibernate/cfg/HbmBinder.java
"// TODO: what type?","None",None,None,None
"//TODO: inefficient","CacheEntry ce = persister.buildCacheEntry( instance,state, nextVersion, getSession() );",187,0.43902439024390244,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/hibernate-core/src/main/java/org/hibernate/action/internal/EntityUpdateAction.java
"//FIXME: get the PersistentClass","java.util.Map propertyResults = bindPropertyResults(alias, returnElem, null, mappings );",140,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/hibernate-core/src/main/java/org/hibernate/cfg/ResultSetMappingBinder.java
"// todo : we can remove this once the deprecated ctor can be made private...","None",None,None,None
"//TODO: this is too conservative; if all preceding joins were  //      also inner joins, we could use an inner join here","// IMPL NOTE : currentDepth might be less-than zero if this is the",715,0.7123287671232876,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/hibernate-core/src/main/java/org/hibernate/loader/JoinWalker.java
"//TODO: redesign how PropertyAccessors are acquired...","Property property = (Property) itr.next();",198,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/hibernate-core/src/main/java/org/hibernate/tuple/entity/AbstractEntityTuplizer.java
"// TODO : not so sure this is needed...","throw new QueryException( "duplicate association path: " + wholeAssociationPath );",177,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/hibernate-core/src/main/java/org/hibernate/loader/criteria/CriteriaQueryTranslator.java
"//create an index on the key columns??","}",64,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/hibernate-core/src/main/java/org/hibernate/mapping/IdentifierCollection.java
""/* TODO: joinKeyColumnName & foreignKeyColumnName should be called either here or at a			 * slightly higer level in the stack (to get all the information we need)			 * Right now HbmBinder does not support the			 */"","* Right now HbmMetadataSourceProcessorImpl does not support the",1147,0.5803921568627451,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/hibernate-core/src/main/java/org/hibernate/cfg/HbmBinder.java
"//TODO: improve this hack!","None",None,None,None
"//TODO: bad implementation, cos it depends upon ordering of mapping doc //      fixing this requires that Collection/PersistentClass gain access //      to the Mappings reference from Configuration (or the filterDefinitions //      map directly) sometime during Configuration.buildSessionFactory //      (after all the types/filter-defs are known and before building //      persisters).","too long.",0,0,0
"//use of trim() here is ugly?","None",None,None,None
"//TODO: ideally we need the construction of PropertyAccessor to take the following: //      1) EntityMode //      2) EntityMode-specific data (i.e., the classname for pojo entities) //      3) Property-specific data based on the EntityMode (i.e., property-name or dom4j-node-name) // The easiest way, with the introduction of the new runtime-metamodel classes, would be the // the following predicates: //      1) PropertyAccessorFactory.getPropertyAccessor() takes references to both a //          org.hibernate.metadata.EntityModeMetadata and org.hibernate.metadata.Property //      2) What is now termed a "PropertyAccessor" stores any values needed from those two //          pieces of information //      3) Code can then simply call PropertyAccess.getGetter() with no parameters; likewise with //          PropertyAccessor.getSetter()","too long.",0,0,0
"// can happen because of the multiple ways Cache.remove() // can be invoked :(","None",None,None,None
"//ick!","}",534,0.41379310344827586,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/hibernate-core/src/main/java/org/hibernate/internal/util/StringHelper.java
"// TODO: this is very suboptimal for some subclasses (namely components), // since it does not take advantage of two-phase-load","return nullSafeGet(rs, names, session, owner);",104,0.7368421052631579,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/hibernate-core/src/main/java/org/hibernate/type/AbstractType.java
"//TODO: should this be Session.instantiate(Persister, ...)?","copyCache.put( original, copy );",317,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/hibernate-core/src/main/java/org/hibernate/type/EntityType.java
"//TODO: suck this into initLaziness!","if ( "extra".equals( node.attributeValue("lazy") ) ) {",1451,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/hibernate-core/src/main/java/org/hibernate/cfg/HbmBinder.java
"// 'hibernate.temp.use_jdbc_metadata_defaults' is a temporary magic value. // The need for it is intended to be alleviated with future developement, thus it is // not defined as an Environment constant... // // it is used to control whether we should consult the JDBC metadata to determine // certain Settings default values; it is useful to *not* do this when the database // may not be available (mainly in tools usage).","too long.",0,0,0
"//TODO: is this right??","}",209,0.5,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/hibernate-core/src/main/java/org/hibernate/type/AnyType.java
"//ie. the subquery! yuck!","}",366,0.676923076923077,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/hibernate-core/src/main/java/org/hibernate/persister/entity/UnionSubclassEntityPersister.java
"//use of a stringbuffer to workaround a JDK bug","return new StringBuffer( ownerEntityTable ).append( "_" )",59,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/hibernate-core/src/test/java/org/hibernate/test/annotations/AlternativeNamingStrategy.java
"//TODO: copy/paste from recreate()","offset = writeKey( st, id, offset, session );",1463,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/hibernate-core/src/main/java/org/hibernate/persister/collection/AbstractCollectionPersister.java
"//workaround, for backward compatibility of sets with no //not-null columns, assume all columns are used in the //row locator SQL","if ( !hasNotNullableColumns ) {",372,0.6163522012578616,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/hibernate-core/src/main/java/org/hibernate/persister/collection/AbstractCollectionPersister.java
"// todo : this eventually needs to be removed","public static PropertyAccessor getPropertyAccessor(Class optionalClass, String type) throws MappingException {",152,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/hibernate-core/src/main/java/org/hibernate/property/PropertyAccessorFactory.java
"// todo : remove","public Getter getGetter(Class clazz) throws PropertyNotFoundException, MappingException {",319,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/hibernate-core/src/main/java/org/hibernate/mapping/Property.java
"//just to help out during the load (ugly, i know)","private transient Class elementClass;",55,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/hibernate-core/src/main/java/org/hibernate/collection/internal/PersistentArrayHolder.java
"// hack/workaround as sqlquery impl depend on having a key.","}",106,0.78125,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/hibernate-core/src/main/java/org/hibernate/cfg/ResultSetMappingBinder.java
"//TODO: handle the case of a foreign key to something other than the pk","createForeignKeyOfEntity( ( (EntityType) getType() ).getAssociatedEntityName() );",95,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/hibernate-core/src/main/java/org/hibernate/mapping/OneToOne.java
"//TODO: assumes all collections disassemble to an array!","return (Serializable[]) state;",40,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/hibernate-core/src/main/java/org/hibernate/cache/spi/entry/CollectionCacheEntry.java
"// todo : would love to have this work on a notification basis //    where the successful binding of an entity/subclass would //    emit a notification which the extendsQueue entries could //    react to...","None",None,None,None
"// TODO: is it really neceassry to provide Configuration to CollectionPersisters ? Should it not be enough with associated class ? // or why does EntityPersister's not get access to configuration ? // // The only reason I could see that Configuration gets passed to collection persisters // is so that they can look up the dom4j node name of the entity element in case // no explicit node name was applied at the collection element level.  Are you kidding me? // Trivial to fix then.  Just store and expose the node name on the entity persister // (which the collection persister looks up anyway via other means...).","too long.",0,0,0
"//TODO: deprecated, remove eventually",") {",88,0.6296296296296297,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/hibernate-core/src/main/java/org/hibernate/mapping/Column.java
"//TODO possibly relax that","throw new DuplicateMappingException(",2840,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/hibernate-core/src/main/java/org/hibernate/cfg/Configuration.java
"// TODO : this is a bit dodgy, come up with a better way to check this (plus see above comment)","String [] idColNames = owner.getQueryable().getIdentifierColumnNames();",512,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/hibernate-core/src/main/java/org/hibernate/hql/internal/ast/QueryTranslatorImpl.java
"//use a degenerated strategy for backward compatibility","return StringHelper.unqualify(propertyName);",75,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/hibernate-core/src/main/java/org/hibernate/cfg/DefaultNamingStrategy.java
"//TODO: this is temporary in that the end result will probably not take a Property reference per-se.","if ( null == mode || EntityMode.POJO.equals( mode ) ) {",72,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/hibernate-core/src/main/java/org/hibernate/property/PropertyAccessorFactory.java
"// todo : better to handle dynamic filters through implicit DynamicFilterParameterSpecification // see the discussion there in DynamicFilterParameterSpecification's javadocs as to why // it is currently not done that way.","int filteredParamCount = queryParameters.getFilteredPositionalParameterTypes() == null",618,0.6137184115523465,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/hibernate-core/src/main/java/org/hibernate/loader/hql/QueryLoader.java
"// get the right object from the list ... would it be easier to just call getEntity() ??","None",None,None,None
"// TODO: should "record" how many properties we have reffered to - and if we  //       don't get'em'all we throw an exception! Way better than trial and error ;)","private String substituteBrackets(String sqlQuery) throws QueryException {",86,0.6595744680851063,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/hibernate-core/src/main/java/org/hibernate/loader/custom/sql/SQLQueryParser.java
"//TODO: this dependency is kinda Bad","private static final PropertyAccessor BASIC_PROPERTY_ACCESSOR = new BasicPropertyAccessor();",50,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/hibernate-core/src/main/java/org/hibernate/internal/util/ReflectHelper.java
"//TODO: get SQL rendering out of this package!","}",55,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/hibernate-core/src/main/java/org/hibernate/criterion/NullExpression.java
"// why does this matter?","if ( oj.getJoinable().isCollection() ) {",934,0.45977011494252873,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/hibernate-core/src/main/java/org/hibernate/loader/JoinWalker.java
"// important, to account for newly saved entities in query // todo : some kind of check for new status...","LOG.trace( "Owning entity already loaded; ignoring" );",132,0.725925925925926,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/hibernate-core/src/main/java/org/hibernate/engine/loading/internal/CollectionLoadContext.java
"//TODO: can we *always* use the "null property" approach for everything?","/*if ( isPrimaryKey && !isSpecialOneToOne ) {",1237,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/hibernate-core/src/main/java/org/hibernate/loader/Loader.java
"// does this need holdlock also? : return tableName + " with (updlock, rowlock, holdlock)";","None",None,None,None
"//for sets, we should end the collection load after resolving //the entities, since we might call hashCode() on the elements //TODO: or we could do this polymorphically, and have two //      different operations implemented differently for arrays","too long.",0,0,0
"// todo : remove this and just have subclasses use Isolater/IsolatedWork directly...","public Getter getGetter(Class clazz) throws PropertyNotFoundException, MappingException {",319,0.3023255813953488,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/hibernate-core/src/main/java/org/hibernate/mapping/Property.java
"// sql-server, at least needed this dropped after use; strange!","}",237,0.907563025210084,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/hibernate-core/src/main/java/org/hibernate/dialect/AbstractTransactSQLDialect.java
"// is it necessary to register %exact since it can only appear in a where clause?","registerFunction( "%exact", new StandardSQLFunction( "%exact", StandardBasicTypes.STRING ) );",297,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/hibernate-core/src/main/java/org/hibernate/dialect/Cache71Dialect.java
"//for arrays, we should end the collection load before resolving //the entities, since the actual array instances are not instantiated //during loading //TODO: or we could do this polymorphically, and have two //      different operations implemented differently for arrays","too long.",0,0,0
"// Does this dialect support the ALTER TABLE syntax?","return true;",395,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/hibernate-core/src/main/java/org/hibernate/dialect/Cache71Dialect.java
"// This next bit is to allow for both unsaved-value="negative" // and for "older" behavior where version number did not get // seeded if it was already set in the object // TODO: shift it into unsaved-value strategy","( (initialVersion instanceof Number) && ( (Number) initialVersion ).longValue()<0 )",106,0.4588744588744589,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/hibernate-core/src/main/java/org/hibernate/engine/internal/Versioning.java
"//TODO: reenable if we also fix the above todo","/*EntityPersister persister = getEntityPersister();",124,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/hibernate-core/src/main/java/org/hibernate/action/internal/EntityIdentityInsertAction.java
"// orphans should not be deleted during copy??","None",None,None,None
"// orphans should not be deleted during merge??","return false;",298,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/hibernate-core/src/main/java/org/hibernate/engine/spi/CascadingAction.java
"//TODO: suck this logic into the collection!","final Collection orphans;",457,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/hibernate-core/src/main/java/org/hibernate/engine/internal/Cascade.java
"// todo : we can actually just determine this from the incoming EntityEntry-s","rtn.hasNonReadOnlyEntities = ois.readBoolean();",1667,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/hibernate-core/src/main/java/org/hibernate/engine/internal/StatefulPersistenceContext.java
"//TODO: this bit actually has to be called after all cascades! //      but since identity insert is called *synchronously*, //      instead of asynchronously as other actions, it isn't","/*if ( persister.hasCache() && !persister.isCacheInvalidationRequired() ) {",94,0.5226130653266332,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/hibernate-core/src/main/java/org/hibernate/action/internal/EntityIdentityInsertAction.java
"// this class has no proxies (so do a shortcut)","if (!persister.hasProxy()) {",244,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/hibernate-core/src/main/java/org/hibernate/event/internal/DefaultLoadEventListener.java
"//TODO: Should this be an InitializeEntityEventListener??? (watch out for performance!)","None",None,None,None
"// todo : need map? the prob is a proper key, right?","public EntityLoadContext(LoadContexts loadContexts, ResultSet resultSet) {",44,0.6165413533834586,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/hibernate-core/src/main/java/org/hibernate/engine/loading/internal/EntityLoadContext.java
"//TODO: better to pass the id in as an argument?","if (LOG.isDebugEnabled()) {",187,0.5954198473282443,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/hibernate-core/src/main/java/org/hibernate/engine/internal/Collections.java
"//do we even really need this? the update will fail anyway....","if ( session.getFactory().getStatistics().isStatisticsEnabled() ) {",653,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/hibernate-core/src/main/java/org/hibernate/event/internal/DefaultFlushEntityEventListener.java
"//TODO: would it be better to do a refresh from db?","}",125,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/hibernate-core/src/main/java/org/hibernate/event/internal/DefaultReplicateEventListener.java
""/**	 * This form used from annotations (?).  Essentially the same as the above using a	 * resultset-mapping reference, but without cacheMode, readOnly, and comment.	 *	 * FIXME: annotations do not use it, so it can be remove from my POV	 * @deprecated	 *	 *	 * @param query The sql query string	 * @param resultSetRef The result-set-mapping name	 * @param querySpaces Any specified query spaces (used for auto-flushing)	 * @param cacheable Whether the query results are cacheable	 * @param cacheRegion If cacheable, the region into which to store the results	 * @param timeout A JDBC-level timeout to be applied	 * @param fetchSize A JDBC-level fetch-size to be applied	 * @param flushMode The flush mode to use for this query	 * @param parameterTypes parameter type map	 * @param callable Does the query string represent a callable object (i.e., proc)	 */"","too long.",0,0,0
"//TODO: ugly here:","final String queryString = queryParameters.getFilteredSQL();",58,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/hibernate-core/src/main/java/org/hibernate/engine/spi/SubselectFetch.java
"//TODO: not quite sure about the full implications of this!","addExtraJoins( joinFragment, rootAlias, rootJoinable, true );",171,0.819672131147541,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/hibernate-core/src/main/java/org/hibernate/engine/internal/JoinSequence.java
"// this only works because collection entries are kept in a sequenced // map by persistence context (maybe we should do like entities and // keep a separate sequences set...) //TODO: calling entrySet on an IdentityMap is SLOW!!","None",None,None,None
"// todo : i'd much rather have this done from #endLoadingCollection(CollectionPersister,LoadingCollectionEntry)...","loadContexts.unregisterLoadingCollectionXRef( collectionKey );",203,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/hibernate-core/src/main/java/org/hibernate/engine/loading/internal/CollectionLoadContext.java
"// todo : hack!!! // NOTE : here we cleanup the load context when we have no more local // LCE entries.  This "works" for the time being because really // only the collection load contexts are implemented.  Long term, // this cleanup should become part of the "close result set" // processing from the (sandbox/jdbc) jdbc-container code.","too long.",0,0,0
"// todo : add the notion of enabled filters to the CacheKey to differentiate filtered collections from non-filtered; //      but CacheKey is currently used for both collections and entities; would ideally need to define two seperate ones; //      currently this works in conjuction with the check on //      DefaultInitializeCollectionEventHandler.initializeCollectionFromCache() (which makes sure to not read from //      cache with enabled filters). // EARLY EXIT!!!!!","too long.",0,0,0
"//PostLoad is needed for EJB3 //TODO: reuse the PostLoadEvent...","PostLoadEvent postLoadEvent = new PostLoadEvent( session )",685,0.6172839506172839,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/hibernate-core/src/main/java/org/hibernate/event/internal/DefaultLoadEventListener.java
"// todo : should we check the current isolation mode explicitly?","Object nextVersion = persister.forceVersionIncrement(",92,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/hibernate-core/src/main/java/org/hibernate/event/internal/AbstractLockUpgradeEventListener.java
"// brand new collection //TODO: or an array!! we can't lock objects with arrays now??","throw new HibernateException( "reassociated object has dirty collection reference (or an array)" );",81,0.43956043956043955,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/hibernate-core/src/main/java/org/hibernate/event/internal/OnLockVisitor.java
"// TODO: iteratively get transient entities and retry merge until one of the following conditions: //       1) transientCopyCache.size() == 0 //       2) transientCopyCache.size() is not decreasing and copyCache.size() is not increasing // TODO: find out if retrying can add entities to copyCache (don't think it can...) // For now, just retry once; throw TransientObjectException if there are still any transient entities","too long.",0,0,0
"// null or brand new collection // this will also (inefficiently) handle arrays, which have // no snapshot, so we can't do any better","removeCollection(persister, collectionKey, session);",82,0.38235294117647056,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/hibernate-core/src/main/java/org/hibernate/event/internal/OnUpdateVisitor.java
"// TODO : perhaps we should additionally require that the incoming entity // version be equivalent to the defined unsaved-value?","return changed && existsInDatabase( target, source, persister );",347,0.7251461988304093,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/hibernate-core/src/main/java/org/hibernate/event/internal/DefaultMergeEventListener.java
""/** * Provides query splitting methods, which were originally in QueryTranslator. * <br> * TODO: This will need to be refactored at some point. * * @author josh */"","public final class NameGenerator {",33,0.1610738255033557,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/hibernate-core/src/main/java/org/hibernate/hql/internal/NameGenerator.java
"// TODO : most of below was taken verbatim from DotNode; should either delegate this logic or super-type it","CollectionType type = (CollectionType) getDataType();",76,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/hibernate-core/src/main/java/org/hibernate/hql/internal/ast/tree/IdentNode.java
"// todo : currently expects that the individual with expressions apply to the same sql table join. //      This may not be the case for joined-subclass where the property values //      might be coming from different tables in the joined hierarchy.  At some //      point we should expand this to support that capability.  However, that has //      some difficulties: //          1) the biggest is how to handle ORs when the individual comparisons are //              linked to different sql joins. //          2) here we would need to track each comparison individually, along with //              the join alias to which it applies and then pass that information //              back to the FromElement so it can pass it along to the JoinSequence","too long.",0,0,0
"// No explicit select expression; render the id and properties // projection lists for every persister in the from clause into // a single 'token node'. //TODO: the only reason we need this stuff now is collection filters, //      we should get rid of derived select clause completely!","too long.",0,0,0
"// TODO : better way?!?","( ( DotNode ) dot ).setPropertyPath( ( ( FromReferenceNode ) property ).getPath() );",613,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/hibernate-core/src/main/java/org/hibernate/hql/internal/ast/HqlSqlWalker.java
"/////////////////////////////////////////////////////////////////////// // HACK ALERT !!!!!!!!!!!!!!!!!!!!!!!!!!!! // Attempt to work around "ghost" ImpliedFromElements that occasionally // show up between the actual things being joined.  This consistently // occurs from index nodes (at least against many-to-many).  Not sure // if there are other conditions // // Essentially, look-ahead to the next FromElement that actually // writes something to the SQL","too long.",0,0,0
"// Not possible to simply re-use the versionPropertyNode here as it causes // OOM errors due to circularity :(","versionIncrementNode = getASTFactory().create( HqlSqlTokenTypes.PLUS, "+" );",1190,0.8129032258064516,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/hibernate-core/src/main/java/org/hibernate/hql/internal/ast/HqlSqlWalker.java
"// this function has a template -> restore output, apply the template and write the result out // TODO: Downcast to avoid using an interface?  Yuck.","None",None,None,None
"// at some point the generate phase needs to be moved out of here, // because a single object-level DML might spawn multiple SQL DML // command executions. // // Possible to just move the sql generation for dml stuff, but for // consistency-sake probably best to just move responsiblity for // the generation phase completely into the delegates // (QueryLoader/StatementExecutor) themselves.  Also, not sure why // QueryLoader currently even has a dependency on this at all; does // it need it?  Ideally like to see the walker itself given to the delegates directly...","too long.",0,0,0
