search_string,predict_under_code,line_no,similarity,filepath
"//  If it's constant = constant or column = column, we can't fetch any ranges   TODO We can try to be smarter and push up the value to some node which","// we can generate ranges from e.g. rowid > (4 + 5)",248,0.6927374301675978,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/accumulo-handler/src/java/org/apache/hadoop/hive/accumulo/predicate/AccumuloRangeGenerator.java
"//  TODO: Implement propConstDistUDAFParams","constantPropDistinctUDAFParam = SemanticAnalyzer",919,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/ql/src/java/org/apache/hadoop/hive/ql/optimizer/calcite/translator/HiveGBOpConvUtil.java
"//  TODO: implement implicit AsyncRDDActions conversion instead of jc.monitor()?   TODO: how to handle stage failures?","String clientId = getClientId(jobId);",505,0.8255813953488372,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/spark-client/src/main/java/org/apache/hive/spark/client/RemoteDriver.java
"//  TODO: should we check isAssignableFrom?","if (ifName.equals(format)) {",313,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/ql/src/java/org/apache/hadoop/hive/ql/io/HiveInputFormat.java
"//  For replication add-ptns, we need to follow a insert-if-not-exist, alter-if-exists scenario.   TODO : ideally, we should push this mechanism to the metastore, because, otherwise, we have   no choice but to iterate over the partitions here.","too long.",0,0,0
"//  TODO: should we create the batch from vrbctx, and reuse the vectors, like below? Future work.","inputVrb.cols[ixInVrb] = cvb.cols[ixInReadSet];",351,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/llap-server/src/java/org/apache/hadoop/hive/llap/io/api/impl/LlapRecordReader.java
"//  this is a hacky way of doing the quotes since it will match any 2 of   these, so   "[ hello this is something to split [" would be considered to be quoted.","schema.setProperty(serdeConstants.QUOTE_CHAR, "(\"|\\[|\\])");",322,0.6214689265536724,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/serde/src/test/org/apache/hadoop/hive/serde2/TestTCTLSeparatedProtocol.java
"//  TODO: Do the type checking of the expressions","List<String> tabBucketCols = tab.getBucketCols();",11054,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/ql/src/java/org/apache/hadoop/hive/ql/parse/SemanticAnalyzer.java
"//  Make a tree out of the filter.   TODO: this is all pretty ugly. The only reason we need all these transformations         is to maintain support for simple filters for HCat users that query metastore.         If forcing everyone to use thick client is out of the question, maybe we could         parse the filter into standard hive expressions and not all this separate tree","too long.",0,0,0
"//  Not safe to continue for RS-GBY-GBY-LIM kind of pipelines. See HIVE-10607 for more.","return false;",137,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/ql/src/java/org/apache/hadoop/hive/ql/optimizer/LimitPushdownOptimizer.java
"//  Hack for tables with no columns   Treat it as a table with a single column called "col"","cachedObjectInspector = ObjectInspectorFactory",100,0.5656565656565656,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/itests/test-serde/src/main/java/org/apache/hadoop/hive/serde2/TestSerDe.java
"//  TODO: if we expect one dir why don't we enforce it?","for (FileStatus fileStatus : contents) {",1182,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/ql/src/java/org/apache/hadoop/hive/ql/txn/compactor/CompactorMR.java
"//  Post serialization, separators are automatically inserted between different fields in the   struct. Currently there is not way to disable that. So the work around here is to pad the","// data with the separator bytes before creating a "Put" object",943,0.6923076923076923,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/hbase-handler/src/test/org/apache/hadoop/hive/hbase/TestHBaseSerDe.java
"//  We only support limited unselected column following by order by.   TODO: support unselected columns in genericUDTF and windowing functions.   We examine the order by in this query block and adds in column needed   by order by in select list.","if (obAST != null && !(selForWindow != null && selExprList.getToken().getType() == HiveParser.TOK_SELECTDI) && !isAllColRefRewrite) {",4588,0.4453125,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/ql/src/java/org/apache/hadoop/hive/ql/parse/CalcitePlanner.java
"//  TODO: if we want to be explicit about this dump not being a replication dump, we can   uncomment this else section, but currently unneeded. Will require a lot of golden file   regen if we do so.","return table;",97,0.6167400881057269,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/ql/src/java/org/apache/hadoop/hive/ql/parse/repl/dump/io/TableSerializer.java
"//  TODO: refactor this in HIVE-6366","final JobConf cloneJobConf = new JobConf(jobConf);",187,0.7317073170731707,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/ql/src/java/org/apache/hadoop/hive/ql/io/parquet/ProjectionPusher.java
"//  TODO: (a = 1) and NOT (a is NULL) can be potentially folded earlier into a NO-OP","// fall through",161,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/ql/src/java/org/apache/hadoop/hive/ql/optimizer/FixedBucketPruningOptimizer.java
"//  @todo: remove this. 8/28/14 hb   for now adding because RelOptUtil.classifyFilters has an assertion about   column counts that is not true for semiJoins.","if (joinRel instanceof SemiJoin) {",199,0.35443037974683544,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/ql/src/java/org/apache/hadoop/hive/ql/optimizer/calcite/stats/HiveRelMdRowCount.java
"//  TODO: this seems to indicate that priorities change too little...         perhaps we need to adjust the policy.","for (int j = 0; j < 10; ++j) {",349,0.7891156462585034,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/llap-server/src/test/org/apache/hadoop/hive/llap/cache/TestLowLevelLrfuCachePolicy.java
"//  Note - we need srcFs rather than fs, because it is possible that the _files lists files   which are from a different filesystem than the fs where the _files file itself was loaded   from. Currently, it is possible, for eg., to do REPL LOAD hdfs://<ip>/dir/ and for the _files   in it to contain hdfs://<name>/ entries, and/or vice-versa, and this causes errors.   It might also be possible that there will be a mix of them in a given _files file.   TODO: revisit close to the end of replv2 dev, to see if our assumption now still holds,   and if not so, optimize.","too long.",0,0,0
"//  Note: with some trickery, we could add logic for each type in ConfVars; for now the   potential spurious mismatches (e.g. 0 and 0.0 for float) should be easy to work around.","validateRestrictedConfigValues(var.varname, userValue, serverValue);",60,0.6572769953051644,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/ql/src/java/org/apache/hadoop/hive/ql/exec/tez/RestrictedConfigChecker.java
"//  FIXME: hiveServer2SiteUrl is not settable?","ctx.hiveConf = new HiveConf(IDriver.class);",150,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/ql/src/test/org/apache/hive/testutils/HiveTestEnvSetup.java
"//  The following check is only a guard against failures.   TODO: Knowing which expr is constant in GBY's aggregation function   arguments could be better done using Metadata provider of Calcite.  check the corresponding expression in exprs to see if it is literal","too long.",0,0,0
"//  TODO: Remove in Hive 0.16.   This is required only to support the deprecated HCatAddPartitionDesc.Builder interfaces.","// This is only required to support the deprecated methods in HCatAddPartitionDesc.Builder.",489,0.3779527559055118,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/hcatalog/webhcat/java-client/src/main/java/org/apache/hive/hcatalog/api/HCatClientHMSImpl.java
"// TODO: if partitions are loaded lazily via the iterator then we will have to avoid conversion of everything here as it defeats the purpose.","for (Partition partition : metadata.getPartitions()) {",83,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/ql/src/java/org/apache/hadoop/hive/ql/exec/repl/bootstrap/events/filesystem/FSTableEvent.java
"/*      * Figures out the aliases for whom it is safe to push predicates based on     * ANSI SQL semantics. The join conditions are left associative so "a     * RIGHT OUTER JOIN b LEFT OUTER JOIN c INNER JOIN d" is interpreted as     * "((a RIGHT OUTER JOIN b) LEFT OUTER JOIN c) INNER JOIN d".  For inner     * joins, both the left and right join subexpressions are considered for     * pushing down aliases, for the right outer join, the right subexpression     * is considered and the left ignored and for the left outer join, the     * left subexpression is considered and the left ignored. Here, aliases b     * and d are eligible to be pushed up.     *     * TODO: further optimization opportunity for the case a.c1 = b.c1 and b.c2     * = c.c2 a and b are first joined and then the result with c. But the     * second join op currently treats a and b as separate aliases and thus     * disallowing predicate expr containing both tables a and b (such as a.c3     * + a.c4 > 20). Such predicates also can be pushed just above the second     * join and below the first join     *     * @param op     *          Join Operator     * @param rr     *          Row resolver     * @return set of qualified aliases      */","too long.",0,0,0
"//  TODO: not stopping umbilical explicitly as some taskKill requests may get scheduled during queryComplete   which will be using the umbilical. HIVE-16021 should fix this, until then leave umbilical open and wait for   it to be closed after max idle timeout (10s default)","too long.",0,0,0
"//  TODO [MM gap?]: by design; no-one seems to use LB tables. They will work, but not convert.                   It's possible to work around this by re-creating and re-inserting the table.","throw new HiveException("Converting list bucketed tables stored as subdirectories "",4413,0.7004608294930875,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/ql/src/java/org/apache/hadoop/hive/ql/exec/DDLTask.java
"//  TODO: Should be moved out.","if (oldtbl",339,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/hcatalog/webhcat/java-client/src/main/java/org/apache/hive/hcatalog/api/HCatClientHMSImpl.java
"//  TODO: I/O threadpool could be here - one thread per stripe; for now, linear.","boolean hasFileId = this.fileKey != null;",348,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/llap-server/src/java/org/apache/hadoop/hive/llap/io/encoded/OrcEncodedDataReader.java
"//  Optionally, do some filtering of rows...   UNDONE","// From the value arrays and our isRepeated, selected, isNull arrays, generate the batch!",284,0.925,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/ql/src/test/org/apache/hadoop/hive/ql/exec/vector/util/batchgen/VectorBatchGenerator.java
"//  TODO: Should have a check on the server side. Embedded metastore throws   InvalidObjectException, remote throws TApplicationException","// NullPointerException, remote throws TTransportException",218,0.6888888888888889,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/standalone-metastore/src/test/java/org/apache/hadoop/hive/metastore/client/TestFunctions.java
"//  FIXME: Support pruning dynamic partitioning.","LOG.info("DP can be rewritten to SP!");",1285,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/ql/src/java/org/apache/hadoop/hive/ql/optimizer/ConstantPropagateProcFactory.java
"//  FIXME: sideeffect will leave the last query set at the session level","if (SessionState.get() != null) {",557,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/ql/src/java/org/apache/hadoop/hive/ql/Driver.java
"//  TODO: use faster non-sync inputstream","try {",208,0.6194690265486725,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/standalone-metastore/src/main/java/org/apache/hadoop/hive/common/ndv/hll/HyperLogLogUtils.java
"//  TODO: should this rather use a threadlocal for NUMA affinity?","private final FixedSizedObjectPool<IoTrace> tracePool;",63,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/llap-server/src/java/org/apache/hadoop/hive/llap/io/decode/OrcColumnVectorProducer.java
"// TODO: this object is created once to call one method and then immediately destroyed.  So it's basically just a roundabout way to pass arguments to a static method. Simplify?","public class TableExport {",54,0.6666666666666666,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/ql/src/java/org/apache/hadoop/hive/ql/parse/repl/dump/TableExport.java
"//  TODO:pc implement max","@Override",2843,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/standalone-metastore/src/main/java/org/apache/hadoop/hive/metastore/ObjectStore.java
"//  TODO Make sure this method is eventually used to find the prep / batch scripts.","public String getApplyPathScriptPath() {",230,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/testutils/ptest2/src/main/java/org/apache/hive/ptest/execution/conf/TestConfiguration.java
"/*      * This doesn't throw any exceptions because we don't want the Compaction to appear as failed     * if stats gathering fails since this prevents Cleaner from doing it's job and if there are     * multiple failures, auto initiated compactions will stop which leads to problems that are     * much worse than stale stats.     *     * todo: longer term we should write something COMPACTION_QUEUE.CQ_META_INFO.  This is a binary     * field so need to figure out the msg format and how to surface it in SHOW COMPACTIONS, etc      */","too long.",0,0,0
"//  TODO: transitive dependencies warning?","String[] jarPaths = auxJars.split(delimiter);",477,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/llap-server/src/java/org/apache/hadoop/hive/llap/cli/LlapServiceDriver.java
"//  We are in HS2, get the token locally.   TODO: coordinator should be passed in; HIVE-13698. Must be initialized for now.","coordinator = LlapCoordinator.getInstance();",412,0.48484848484848486,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/ql/src/java/org/apache/hadoop/hive/ql/exec/tez/TezSessionState.java
"//  TODO: Ideally, AcidUtils class and various constants should be in common.","private static final String BASE_PREFIX = "base_", DELTA_PREFIX = "delta_",",306,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/llap-common/src/java/org/apache/hadoop/hive/llap/LlapUtil.java
"//  HACK: We actually need BlockMissingException, but that is not available","// in all hadoop versions.",354,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/ql/src/java/org/apache/hadoop/hive/ql/io/RCFile.java
"//  TODO HIVE-14042. Handling of dummyOps, and propagating abort information to them","dummyOp.initialize(jconf, null);",334,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/ql/src/java/org/apache/hadoop/hive/ql/exec/tez/MapRecordProcessor.java
"//  TODO This - at least for the session pool - will always be the hive user. How does doAs above this affect things ?","UserGroupInformation ugi = Utils.getUGI();",274,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/ql/src/java/org/apache/hadoop/hive/ql/exec/tez/TezSessionState.java
"//  TODO: this is currently broken. We need to set memory manager to a bogus implementation         to avoid problems with memory manager actually tracking the usage.","return OrcFile.createWriter(path, createOrcWriterOptions(oi, conf, cacheWriter, allocSize));",1512,0.7246376811594203,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/llap-server/src/java/org/apache/hadoop/hive/llap/io/encoded/SerDeEncodedDataReader.java
"//  TODO: for one-block case, we could move notification for the last block out of the loop.","long evicted = evictor.evictSomeBlocks(remainingToReserve);",79,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/llap-server/src/java/org/apache/hadoop/hive/llap/cache/LowLevelCacheMemoryManager.java
"//  TODO: figure out a better data structure for node list(?)","private List<AggrColStats> nodes = new ArrayList<>();",507,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/standalone-metastore/src/main/java/org/apache/hadoop/hive/metastore/AggregateStatsCache.java
"// why isn't PPD working.... - it is working but storage layer doesn't do row level filtering; only row group level","//this uses VectorizedOrcAcidRowBatchReader",631,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/ql/src/test/org/apache/hadoop/hive/ql/TestTxnNoBuckets.java
"//  Note : Currently, this implementation does not "fall back" to regular copy if distcp   is tried and it fails. We depend upon that behaviour in cases like replication,   wherein if distcp fails, there is good reason to not plod along with a trivial   implementation, and fail instead.","too long.",0,0,0
"//  TODO: this is never used","localDirs = conf.getTrimmedStrings(SHUFFLE_HANDLER_LOCAL_DIRS);",277,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/llap-server/src/java/org/apache/hadoop/hive/llap/shufflehandler/ShuffleHandler.java
"//  TODO: versions could also be picked at build time.","List<String> versionFiles = QTestUtil.getVersionFiles(queryDirectory, tname);",120,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/itests/util/src/main/java/org/apache/hadoop/hive/cli/control/CoreCompareCliDriver.java
"//  A previous solution is based on tableAlias and colAlias, which is   unsafe, esp. when CBO generates derived table names. see HIVE-13602.   For correctness purpose, we only trust colExpMap.   We assume that CBO can do the constantPropagation before this function is   called to help improve the performance.   UnionOperator, LimitOperator and FilterOperator are special, they should already be   column-position aligned.","too long.",0,0,0
"//  Hack!! - refactor once the metadata APIs with types are ready","// Finally add the partitioning columns",10990,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/ql/src/java/org/apache/hadoop/hive/ql/parse/SemanticAnalyzer.java
"//  TODO: if this cannot evict enough, it will spin infinitely. Terminate at some point?","int badCallCount = 0;",64,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/llap-server/src/java/org/apache/hadoop/hive/llap/cache/LowLevelCacheMemoryManager.java
"//  but it is not OK to convert if the join is on (a,c)","return sortColNames.subList(0, joinCols.size()).containsAll(joinCols);",373,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/ql/src/java/org/apache/hadoop/hive/ql/optimizer/AbstractSMBJoinProc.java
"//  TODO: ideally we should have a test for session itself.","verify(sessionState).ensureLocalResources(any(Configuration.class), eq(inputOutputJars));",246,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/ql/src/test/org/apache/hadoop/hive/ql/exec/tez/TestTezTask.java
"//  TODO : if needed, verify that recordschema entry for fieldname matches appropriate type.","return get(fieldName, recordSchema);",54,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/hcatalog/core/src/main/java/org/apache/hive/hcatalog/data/HCatRecord.java
"//  FIXME: null value is treated differently on the other end..when those filter will be","// moved...this may change",68,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/itests/util/src/main/java/org/apache/hadoop/hive/cli/control/AbstractCliConfig.java
"/*  * TODO:<br> * 1. Change the output col/ExprNodeColumn names to external names.<br> * 2. Verify if we need to use the "KEY."/"VALUE." in RS cols; switch to * external names if possible.<br> * 3. In ExprNode & in ColumnInfo the tableAlias/VirtualColumn is specified * differently for different GB/RS in pipeline. Remove the different treatments. * 4. VirtualColMap needs to be maintained *  */","too long.",0,0,0
"//  Replace the entire current DiskRange with new cached range.   In case of an inexact match in either of the below it may throw. We do not currently   support the case where the caller requests a single cache buffer via multiple smaller   sub-ranges; if that happens, this may throw. Noone does it now, though.   TODO: should we actively assert here for cache buffers larger than range?","too long.",0,0,0
"//  TODO: Fill in when PARTITION_DONE_EVENT is supported.","Assert.assertTrue("Unexpected: HCAT_PARTITION_DONE_EVENT not supported (yet).", false);",256,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/hcatalog/server-extensions/src/test/java/org/apache/hive/hcatalog/listener/TestNotificationListener.java
"//  TODO For now, this affects non broadcast unsorted cases as well. Make use of the edge   property when it's available.","for (IOSpecProto inputSpec : vertex.getInputSpecsList()) {",424,0.8470588235294118,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/llap-server/src/java/org/apache/hadoop/hive/llap/daemon/impl/TaskRunnerCallable.java
"//  TODO: most other options are probably unrecoverable... throw?","caughtException = tae;",230,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/standalone-metastore/src/main/java/org/apache/hadoop/hive/metastore/RetryingMetaStoreClient.java
"//  this is a temporary hack to fix things that are not fixed in the compiler","Integer numReducersFromWork = rWork == null ? 0 : rWork.getNumReduceTasks();",408,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/ql/src/java/org/apache/hadoop/hive/ql/exec/mr/MapRedTask.java
"//  Should be fixed in Accumulo 1.5.2 and 1.6.1","if (null == rangeSplit.getIterators()",221,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/accumulo-handler/src/java/org/apache/hadoop/hive/accumulo/mr/HiveAccumuloTableInputFormat.java
"//  This is hackery, but having hive-common depend on standalone-metastore is really bad   because it will pull all of the metastore code into every module.  We need to check that   we aren't using the standalone metastore.  If we are, we should treat it the same as a","too long.",0,0,0
"// todo: fix this - it has to run in 3.0 since tables may be unbucketed","pw.println("-- These commands may be executed by Hive 1.x later");",475,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/upgrade-acid/src/main/java/org/apache/hadoop/hive/upgrade/acid/UpgradeTool.java
"//  Not sure why this method doesn't throw any exceptions,   but since the interface doesn't allow it we'll just swallow them and   move on.  This OK-ish since releaseLocks() is only called for RO/AC queries; it  would be really bad to eat exceptions here for write operations","too long.",0,0,0
"//  TODO: Implement this when tez is upgraded. TEZ-3550","private static ExprNodeDesc propConstDistUDAFParams() {",1281,0.6060606060606061,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/ql/src/java/org/apache/hadoop/hive/ql/optimizer/calcite/translator/HiveGBOpConvUtil.java
"//  TODO: there should be a better way to do this, code just needs to be modified","OrcProto.ColumnEncoding columnEncoding = encodings.get(columnIndex);",2306,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/ql/src/java/org/apache/hadoop/hive/ql/io/orc/encoded/EncodedTreeReaderFactory.java
"//  TODO Session re-use completely disabled for doAs=true. Always launches a new session.","boolean nonDefaultUser = conf.getBoolVar(HiveConf.ConfVars.HIVE_SERVER2_ENABLE_DOAS);",275,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/ql/src/java/org/apache/hadoop/hive/ql/exec/tez/TezSessionPoolManager.java
"//  TODO In case of a failure to heartbeat, tasks for the specific DAG should ideally be KILLED","/*",79,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/llap-server/src/java/org/apache/hadoop/hive/llap/daemon/impl/AMReporter.java
"//  TODO Check if all required tables are allowed, if so, get it from cache","if (!isBlacklistWhitelistEmpty(conf) || !isCachePrewarmed.get()) {",1102,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/standalone-metastore/src/main/java/org/apache/hadoop/hive/metastore/cache/CachedStore.java
"//  TODO: Only the qualified name should be left here","return super.explainTerms(pw)",131,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/ql/src/java/org/apache/hadoop/hive/ql/optimizer/calcite/reloperators/HiveTableScan.java
"//  FIXME: this is a secret contract; reusein getAggrKey() creates a more closer relation to the StatsGatherer","// prefix = work.getAggKey();",199,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/ql/src/java/org/apache/hadoop/hive/ql/stats/BasicStatsTask.java
"//  Note: it's not quite clear why this is done inside this if. Seems like it should be on the top level.","if (context.linkChildOpWithDummyOp.containsKey(mj)) {",272,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/ql/src/java/org/apache/hadoop/hive/ql/parse/GenTezWork.java
"//  TODO: why is this synchronized?","public synchronized String getDelegationTokenFromMetaStore(String owner)",567,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/service/src/java/org/apache/hive/service/cli/CLIService.java
"//  TODO: local cache is created once, so the configs for future queries will not be honored.","if (cacheStripeDetails) {",675,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/ql/src/java/org/apache/hadoop/hive/ql/io/orc/OrcInputFormat.java
"//  Support for dynamic partitions can be added later   The following is not optimized:   insert overwrite table T1(ds='1', hr) select key, value, hr from T2 where ds = '1';   where T1 and T2 are bucketed by the same keys and partitioned by ds. hr","if (fsOp.getConf().getDynPartCtx() != null) {",422,0.3651452282157676,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/ql/src/java/org/apache/hadoop/hive/ql/optimizer/BucketingSortingReduceSinkOptimizer.java
"//  FIXME: using real scaling by new/old ration might yield better results?","ret.numRows = newRowCount;",324,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/ql/src/java/org/apache/hadoop/hive/ql/plan/Statistics.java
"// todo: try this with acid default - it seem making table acid in listener is too late","runStatementOnDriver("create table myctas2 stored as ORC TBLPROPERTIES ('transactional" +",205,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/ql/src/test/org/apache/hadoop/hive/ql/TestTxnNoBuckets.java
